question,answer,converted_question,일치여부,의견
"SELECT bank_nm, COUNT(acct_no) AS account_count FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20250122' GROUP BY bank_nm ORDER BY account_count DESC ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""count"",
            ""column"": ""acct_no"",
            ""label"": ""account_count""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20250122""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ],
    ""order_by"": [
        {
            ""column"": ""account_count"",
            ""direction"": ""desc""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, count(aicfo_get_all_amt.acct_no) AS account_count 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm ORDER BY NULL DESC",아니오,"변환된 SQL 쿼리에서 `ORDER BY NULL DESC`는 원본 SQL의 `ORDER BY account_count DESC`와 다릅니다. 원본 쿼리는 `account_count`를 기준으로 정렬하지만, 변환된 쿼리는 정렬 기준이 없거나 무시되고 있습니다. 따라서 두 쿼리는 동일한 동작을 하지 않습니다."
"SELECT bank_nm, COUNT(acct_no) AS account_count FROM aicfo_get_all_amt WHERE view_dv = '대출' AND curr_cd = 'KRW' AND reg_dt = '20250113' GROUP BY bank_nm ORDER BY account_count DESC ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""count"",
            ""column"": ""acct_no"",
            ""label"": ""account_count""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""대출""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20250113""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ],
    ""order_by"": [
        {
            ""column"": ""account_count"",
            ""direction"": ""desc""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, count(aicfo_get_all_amt.acct_no) AS account_count 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm ORDER BY NULL DESC",아니오,"변환된 SQL 쿼리에서 `ORDER BY NULL DESC`는 원본 SQL의 `ORDER BY account_count DESC`와 다릅니다. 원본 쿼리는 `account_count`를 기준으로 내림차순 정렬하지만, 변환된 쿼리는 정렬 기준이 없거나 무시되는 상태입니다. 따라서 두 쿼리는 동일한 동작을 하지 않습니다."
"SELECT bank_nm, COUNT(acct_no) AS account_count FROM aicfo_get_all_amt WHERE view_dv = '외화' AND curr_cd = 'KRW' AND reg_dt = '20240723' GROUP BY bank_nm ORDER BY account_count DESC ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""count"",
            ""column"": ""acct_no"",
            ""label"": ""account_count""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""외화""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240723""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ],
    ""order_by"": [
        {
            ""column"": ""account_count"",
            ""direction"": ""desc""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, count(aicfo_get_all_amt.acct_no) AS account_count 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm ORDER BY NULL DESC",아니오,"변환된 SQL 쿼리에서 `ORDER BY NULL DESC`는 원본 SQL의 `ORDER BY account_count DESC`와 다릅니다. 원본 쿼리는 `account_count`를 기준으로 정렬하지만, 변환된 쿼리는 정렬 기준이 없거나 NULL로 설정되어 있어 결과가 다를 수 있습니다."
"SELECT bank_nm, COUNT(acct_no) AS account_count FROM aicfo_get_all_amt WHERE view_dv = '증권' AND curr_cd = 'KRW' AND reg_dt = '20240815' GROUP BY bank_nm ORDER BY account_count DESC ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""count"",
            ""column"": ""acct_no"",
            ""label"": ""account_count""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""증권""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240815""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ],
    ""order_by"": [
        {
            ""column"": ""account_count"",
            ""direction"": ""desc""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, count(aicfo_get_all_amt.acct_no) AS account_count 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm ORDER BY NULL DESC",아니오,"변환된 SQL 쿼리에서 `ORDER BY NULL DESC`는 원본 SQL의 `ORDER BY account_count DESC`와 다릅니다. 원본 쿼리는 `account_count`를 기준으로 정렬하지만, 변환된 쿼리는 정렬 기준이 없거나 명시되지 않아 결과가 다를 수 있습니다."
"SELECT bank_nm, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20240917' GROUP BY bank_nm  ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""sum"",
            ""column"": ""acct_bal_amt"",
            ""label"": ""total_acct_bal_amt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240917""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ]
}","SELECT aicfo_get_all_amt.bank_nm, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm",예,"두 쿼리는 동일한 조건을 사용하여 `bank_nm`별로 `acct_bal_amt`의 합계를 계산하고 있으며, WHERE 절의 조건과 GROUP BY 절이 동일하게 유지되고 있습니다. 단지 변환된 SQL에서 파라미터 바인딩을 사용하고 있을 뿐, 쿼리의 논리적 동작은 동일합니다."
"SELECT bank_nm, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20241012' GROUP BY bank_nm  ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""sum"",
            ""column"": ""acct_bal_amt"",
            ""label"": ""total_acct_bal_amt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20241012""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ]
}","SELECT aicfo_get_all_amt.bank_nm, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm",예,"두 쿼리는 동일한 조건을 사용하여 `bank_nm`별로 `acct_bal_amt`의 합계를 계산하고 있으며, WHERE 절의 조건과 GROUP BY 절이 동일하게 설정되어 있습니다. 단지 변환된 SQL에서 변수 바인딩을 사용하고 있을 뿐, 쿼리의 논리적 구조는 동일합니다."
"SELECT bank_nm, curr_cd, SUM(acct_bal_amt) AS total_acct_bal_amt, SUM(real_amt) AS total_real_amt FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd <> 'KRW' AND reg_dt = '20241202' GROUP BY bank_nm, curr_cd  ","{
    ""select"": [
        ""bank_nm"",
        ""curr_cd"",
        {
            ""func"": ""sum"",
            ""column"": ""acct_bal_amt"",
            ""label"": ""total_acct_bal_amt""
        },
        {
            ""func"": ""sum"",
            ""column"": ""real_amt"",
            ""label"": ""total_real_amt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""ne"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20241202""
        }
    ],
    ""group_by"": [
        ""bank_nm"",
        ""curr_cd""
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.curr_cd, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt, sum(aicfo_get_all_amt.real_amt) AS total_real_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd != :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.curr_cd",예,"두 쿼리는 동일한 조건과 집계 함수를 사용하고 있으며, GROUP BY 절도 동일하게 구성되어 있습니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과적으로 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, SUM(acct_bal_amt) AS total_acct_bal_amt FROM aicfo_get_all_amt WHERE view_dv = '증권' AND curr_cd = 'KRW' AND reg_dt = '20241223' GROUP BY bank_nm  ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""sum"",
            ""column"": ""acct_bal_amt"",
            ""label"": ""total_acct_bal_amt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""증권""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20241223""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ]
}","SELECT aicfo_get_all_amt.bank_nm, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm",예,"두 쿼리는 동일한 조건을 사용하여 `bank_nm`별로 `acct_bal_amt`의 합계를 계산하고 있으며, WHERE 절의 조건과 GROUP BY 절이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 결과가 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND reg_dt = '20240123'   ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240123""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('예적금', 'KRW', '20240123')과 동일한 역할을 하므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, COUNT(*) AS acct_cnt FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND bank_nm = '기업은행' AND reg_dt = '20250112' GROUP BY bank_nm  ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""count"",
            ""column"": ""*"",
            ""label"": ""acct_cnt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""bank_nm"",
            ""op"": ""eq"",
            ""value"": ""기업은행""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20250112""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ]
}",Error: Column '*' not found in AccountAmount,아니오,"변환된 SQL에서 ""COUNT(*)""를 사용하려고 했지만, SQLAlchemy에서 '*'를 사용할 수 없다는 오류가 발생했습니다. 이는 원본 SQL 쿼리와 변환된 쿼리가 동일한 동작을 하지 않음을 나타냅니다."
"SELECT bank_nm, COUNT(*) AS acct_cnt FROM aicfo_get_all_amt WHERE view_dv = '대출' AND curr_cd = 'KRW' AND bank_nm = '신한은행' AND reg_dt = '20250113' GROUP BY bank_nm  ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""count"",
            ""column"": ""*"",
            ""label"": ""acct_cnt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""대출""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""bank_nm"",
            ""op"": ""eq"",
            ""value"": ""신한은행""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20250113""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ]
}",Error: Column '*' not found in AccountAmount,아니오,"변환된 SQL에서 `COUNT(*)`를 사용하려고 했지만, `Column '*' not found in AccountAmount`라는 오류가 발생하여 쿼리가 제대로 변환되지 않았습니다. 원본 SQL의 동작을 수행하지 못하고 있습니다."
"SELECT bank_nm, COUNT(*) AS acct_cnt FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd <> 'KRW' AND bank_nm = '하나은행' AND reg_dt = '20240723' GROUP BY bank_nm  ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""count"",
            ""column"": ""*"",
            ""label"": ""acct_cnt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""수시""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""ne"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""bank_nm"",
            ""op"": ""eq"",
            ""value"": ""하나은행""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240723""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ]
}",Error: Column '*' not found in AccountAmount,아니오,"변환된 SQL에서 `COUNT(*)`를 사용하려고 했지만, SQLAlchemy에서 `*`를 사용할 수 없어서 오류가 발생했습니다. 원본 SQL의 의도와 다르게 동작하고 있습니다."
"SELECT bank_nm, COUNT(*) AS acct_cnt FROM aicfo_get_all_amt WHERE view_dv = '증권' AND curr_cd = 'KRW' AND bank_nm = '삼성증권' AND reg_dt = '20241012' GROUP BY bank_nm  ","{
    ""select"": [
        ""bank_nm"",
        {
            ""func"": ""count"",
            ""column"": ""*"",
            ""label"": ""acct_cnt""
        }
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""증권""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""bank_nm"",
            ""op"": ""eq"",
            ""value"": ""삼성증권""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20241012""
        }
    ],
    ""group_by"": [
        ""bank_nm""
    ]
}",Error: Column '*' not found in AccountAmount,아니오,"변환된 SQL에서 COUNT(*)를 사용하려고 했지만, '*'가 존재하지 않는 열로 인식되어 오류가 발생했습니다. 원본 SQL의 COUNT(*)와 동일한 동작을 하지 않기 때문에 두 쿼리는 일치하지 않습니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND reg_dt = '20240123'  ORDER BY acct_bal_amt DESC ","{
    ""select"": [
        ""bank_nm"",
        ""acct_dv"",
        ""acct_no"",
        ""acct_bal_amt"",
        ""open_dt"",
        ""due_dt"",
        ""intr_rate"",
        ""acct_bal_upd_dtm""
    ],
    ""where"": [
        {
            ""column"": ""view_dv"",
            ""op"": ""eq"",
            ""value"": ""예적금""
        },
        {
            ""column"": ""curr_cd"",
            ""op"": ""eq"",
            ""value"": ""KRW""
        },
        {
            ""column"": ""reg_dt"",
            ""op"": ""eq"",
            ""value"": ""20240123""
        }
    ],
    ""order_by"": [
        {
            ""column"": ""acct_bal_amt"",
            ""direction"": ""desc""
        }
    ]
}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 ORDER BY aicfo_get_all_amt.acct_bal_amt DESC",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 조건(view_dv, curr_cd, reg_dt)으로 데이터를 선택하고 있으며, 선택된 컬럼과 정렬 기준도 일치합니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 하드코딩된 값('예적금', 'KRW', '20240123')을 대체하는 것으로, 실행 시 동일한 값을 제공하면 결과는 동일합니다."
